net.minecraft.GameVersion,net.minecraft.util.MinecraftVersion
net.minecraft.util.math.shapes.VoxelShapePartBitSet,net.minecraft.util.math.shapes.BitSetVoxelShapePart
net.minecraft.util.math.shapes.VoxelShapePartSplit,net.minecraft.util.math.shapes.PartSplitVoxelShape
net.minecraft.util.math.shapes.VoxelShapeSplit,net.minecraft.util.math.shapes.SplitVoxelShape
net.minecraft.util.math.shapes.VoxelShapes.LineConsumer,net.minecraft.util.math.shapes.VoxelShapes.ILineConsumer
net.minecraft.util.registry.IRegistry,net.minecraft.util.registry.Registry
net.minecraft.util.registry.RegistryNamespaced,net.minecraft.util.registry.SimpleRegistry
net.minecraft.util.registry.RegistryNamespacedDefaultedByKey,net.minecraft.util.registry.DefaultedRegistry
net.minecraft.util.text.TextComponentBase,net.minecraft.util.text.TextComponent
net.minecraft.util.text.TextComponentKeybind,net.minecraft.util.text.KeybindTextComponent
net.minecraft.util.text.TextComponentNbt,net.minecraft.util.text.NBTTextComponent
net.minecraft.util.text.TextComponentNbt.BlockNbtComponent,net.minecraft.util.text.NBTTextComponent.Block
net.minecraft.util.text.TextComponentNbt.EntityNbtComponent,net.minecraft.util.text.NBTTextComponent.Entity
net.minecraft.util.text.TextComponentScore,net.minecraft.util.text.ScoreTextComponent
net.minecraft.util.text.TextComponentSelector,net.minecraft.util.text.SelectorTextComponent
net.minecraft.util.text.TextComponentString,net.minecraft.util.text.StringTextComponent
net.minecraft.util.text.TextComponentTranslation,net.minecraft.util.text.TranslationTextComponent
net.minecraft.util.text.TextComponentTranslationFormatException,net.minecraft.util.text.TranslationTextComponentFormatException
net.minecraft.village.ReputationType,net.minecraft.entity.merchant.IReputationType
net.minecraft.world.BossInfoServer,net.minecraft.world.ServerBossInfo
net.minecraft.world.ChunkStatusListenerChained,net.minecraft.world.chunk.listener.ChainedChunkStatusListener
net.minecraft.world.ChunkStatusListenerLogging,net.minecraft.world.chunk.listener.LoggingChunkStatusListener
net.minecraft.world.ChunkStatusListenerTracking,net.minecraft.world.chunk.listener.TrackingChunkStatusListener
net.minecraft.world.EnumDifficulty,net.minecraft.world.Difficulty
net.minecraft.world.EnumLightType,net.minecraft.world.LightType
net.minecraft.world.IChunkStatusListener,net.minecraft.world.chunk.listener.IChunkStatusListener
net.minecraft.world.IChunkStatusListenerFactory,net.minecraft.world.chunk.listener.IChunkStatusListenerFactory
net.minecraft.world.IMenuProvider,net.minecraft.inventory.container.IContainerProvider
net.minecraft.world.INamedMenuProvider,net.minecraft.inventory.container.INamedContainerProvider
net.minecraft.world.IWorldReaderBase,net.minecraft.world.IWorldReader
net.minecraft.world.PhantomSpawner,net.minecraft.world.spawner.PhantomSpawner
net.minecraft.world.SimpleNamedMenuProvider,net.minecraft.inventory.container.SimpleNamedContainerProvider
net.minecraft.world.WorldEntitySpawner,net.minecraft.world.spawner.WorldEntitySpawner
net.minecraft.world.WorldServer,net.minecraft.world.ServerWorld
net.minecraft.world.WorldServerMulti,net.minecraft.world.ServerMultiWorld
net.minecraft.world.biome.Biome.BiomeBuilder,net.minecraft.world.biome.Biome.Builder
net.minecraft.world.biome.BiomeColors.ColorResolver,net.minecraft.world.biome.BiomeColors.IColorResolver
net.minecraft.world.biome.GiantSpruceTaigaHills,net.minecraft.world.biome.GiantSpruceTaigaHillsBiome
net.minecraft.world.border.EnumBorderStatus,net.minecraft.world.border.BorderStatus
net.minecraft.world.chunk.AbstractTicketManager,net.minecraft.world.chunk.TicketManager
net.minecraft.world.chunk.AbstractTicketManager.C_1864_a,net.minecraft.world.chunk.TicketManager.ChunkTicketTracker
net.minecraft.world.chunk.AbstractTicketManager.C_1865_b,net.minecraft.world.chunk.TicketManager.PlayerChunkTracker
net.minecraft.world.chunk.AbstractTicketManager.C_1866_c,net.minecraft.world.chunk.TicketManager.PlayerSectionTracker
net.minecraft.world.chunk.AbstractTicketManager.C_1867_d,net.minecraft.world.chunk.TicketManager.PlayerTicketTracker
net.minecraft.world.chunk.Chunk.EnumCreateEntityType,net.minecraft.world.chunk.Chunk.CreateEntityType
net.minecraft.world.chunk.ChunkManager.C_1855_a,net.minecraft.world.chunk.ChunkManager.ProxyTicketManager
net.minecraft.world.chunk.ChunkManager.C_1856_b,net.minecraft.world.chunk.ChunkManager.EntityTracker
net.minecraft.world.chunk.ChunkStatus.SelectiveWorker,net.minecraft.world.chunk.ChunkStatus.ISelectiveWorker
net.minecraft.world.chunk.ChunkStatus.Worker,net.minecraft.world.chunk.ChunkStatus.IWorker
net.minecraft.world.chunk.ChunkTaskPriorityQueueSorter.C_1859_a,net.minecraft.world.chunk.ChunkTaskPriorityQueueSorter.FunctionEntry
net.minecraft.world.chunk.ChunkTaskPriorityQueueSorter.C_1860_b,net.minecraft.world.chunk.ChunkTaskPriorityQueueSorter.RunnableEntry
net.minecraft.world.chunk.IChunkProvider,net.minecraft.world.chunk.AbstractChunkProvider
net.minecraft.world.chunk.storage.AnvilSaveConverter,net.minecraft.world.storage.AnvilSaveConverter
net.minecraft.world.chunk.storage.ChunkLoader,net.minecraft.world.chunk.storage.ChunkLoaderUtil
net.minecraft.world.chunk.storage.ChunkLoader.AnvilConverterData,net.minecraft.world.chunk.storage.ChunkLoaderUtil.AnvilConverterData
net.minecraft.world.chunk.storage.IChunkLoader,net.minecraft.world.chunk.storage.ChunkLoader
net.minecraft.world.gen.ChunkGeneratorDebug,net.minecraft.world.gen.DebugChunkGenerator
net.minecraft.world.gen.ChunkGeneratorEnd,net.minecraft.world.gen.EndChunkGenerator
net.minecraft.world.gen.ChunkGeneratorFlat,net.minecraft.world.gen.FlatChunkGenerator
net.minecraft.world.gen.ChunkGeneratorFlat.BiomeWrapper,net.minecraft.world.gen.FlatChunkGenerator.WrapperBiome
net.minecraft.world.gen.ChunkGeneratorNether,net.minecraft.world.gen.NetherChunkGenerator
net.minecraft.world.gen.ChunkGeneratorOverworld,net.minecraft.world.gen.OverworldChunkGenerator
net.minecraft.world.gen.ChunkProviderServer,net.minecraft.world.chunk.ServerChunkProvider
net.minecraft.world.gen.ChunkProviderServer.ChunkExecutor,net.minecraft.world.chunk.ServerChunkProvider.ChunkExecutor
net.minecraft.world.gen.DebugGenSettings,net.minecraft.world.gen.DebugGenerationSettings
net.minecraft.world.gen.EndGenSettings,net.minecraft.world.gen.EndGenerationSettings
net.minecraft.world.gen.FlatGenSettings,net.minecraft.world.gen.FlatGenerationSettings
net.minecraft.world.gen.IChunkGenSettings,net.minecraft.world.gen.GenerationSettings
net.minecraft.world.gen.IChunkGenerator,net.minecraft.world.gen.ChunkGenerator
net.minecraft.world.gen.IContext,net.minecraft.world.gen.INoiseRandom
net.minecraft.world.gen.IContextExtended,net.minecraft.world.gen.IExtendedNoiseRandom
net.minecraft.world.gen.IWorldgenBlockReader,net.minecraft.world.gen.IWorldGenerationReader
net.minecraft.world.gen.IWorldgenBlockReaderBase,net.minecraft.world.gen.IWorldGenerationBaseReader
net.minecraft.world.gen.NoiseGeneratorImproved,net.minecraft.world.gen.ImprovedNoiseGenerator
net.minecraft.world.gen.NoiseGeneratorOctaves,net.minecraft.world.gen.OctavesNoiseGenerator
net.minecraft.world.gen.NoiseGeneratorPerlin,net.minecraft.world.gen.PerlinNoiseGenerator
net.minecraft.world.gen.NoiseGeneratorSimplex,net.minecraft.world.gen.SimplexNoiseGenerator
net.minecraft.world.gen.carver.IWorldCarver,net.minecraft.world.gen.carver.WorldCarver
net.minecraft.world.gen.feature.AbstractFlowersFeature,net.minecraft.world.gen.feature.FlowersFeature
net.minecraft.world.gen.feature.EndCrystalTowerFeature,net.minecraft.world.gen.feature.EndSpikeFeature
net.minecraft.world.gen.feature.EndCrystalTowerFeature.EndSpike,net.minecraft.world.gen.feature.EndSpikeFeature.EndSpike
net.minecraft.world.gen.feature.EndCrystalTowerFeature.EndSpikeCacheLoader,net.minecraft.world.gen.feature.EndSpikeFeature.EndSpikeCacheLoader
net.minecraft.world.gen.feature.LiquidsFeature,net.minecraft.world.gen.feature.SpringFeature
net.minecraft.world.gen.feature.MinableConfig,net.minecraft.world.gen.feature.OreFeatureConfig
net.minecraft.world.gen.feature.MinableConfig.FillerBlockType,net.minecraft.world.gen.feature.OreFeatureConfig.FillerBlockType
net.minecraft.world.gen.feature.MinableFeature,net.minecraft.world.gen.feature.OreFeature
net.minecraft.world.gen.feature.RandomDefaultFeatureList,net.minecraft.world.gen.feature.MultipleRandomFeature
net.minecraft.world.gen.feature.RandomDefaultFeatureListConfig,net.minecraft.world.gen.feature.MultipleRandomFeatureConfig
net.minecraft.world.gen.feature.RandomFeatureList,net.minecraft.world.gen.feature.MultipleWithChanceRandomFeature
net.minecraft.world.gen.feature.RandomFeatureListConfig,net.minecraft.world.gen.feature.MultipleWithChanceRandomFeatureConfig
net.minecraft.world.gen.feature.RandomFeatureWithConfigConfig,net.minecraft.world.gen.feature.SingleRandomFeature
net.minecraft.world.gen.feature.RandomFeatureWithConfigFeature,net.minecraft.world.gen.feature.SingleRandomFeatureConfig
net.minecraft.world.gen.feature.ReedFeature,net.minecraft.world.gen.feature.ReedFeature
net.minecraft.world.gen.feature.structure.AbstractVillage,net.minecraft.world.gen.feature.structure.AbstractVillagePiece
net.minecraft.world.gen.feature.structure.BuriedTreasurePieces,net.minecraft.world.gen.feature.structure.BuriedTreasure
net.minecraft.world.gen.feature.structure.BuriedTreasurePieces.Piece,net.minecraft.world.gen.feature.structure.BuriedTreasure.Piece
net.minecraft.world.gen.feature.structure.JunglePyramidPiece.MossStoneSelector,net.minecraft.world.gen.feature.structure.JunglePyramidPiece.Selector
net.minecraft.world.gen.feature.structure.OceanMonumentPieces.MonumentRoomFitHelper,net.minecraft.world.gen.feature.structure.OceanMonumentPieces.IMonumentRoomFitHelper
net.minecraft.world.gen.feature.structure.Structure.IStructureStartFactory,net.minecraft.world.gen.feature.structure.Structure.IStartFactory
net.minecraft.world.gen.feature.structure.StructureIO,net.minecraft.world.gen.feature.structure.Structures
net.minecraft.world.gen.feature.structure.StructureWithMargin,net.minecraft.world.gen.feature.structure.MarginedStructureStart
net.minecraft.world.gen.feature.template.ITemplateProcessor,net.minecraft.world.gen.feature.template.StructureProcessor
net.minecraft.world.gen.layer.GenLayer,net.minecraft.world.gen.layer.Layer
net.minecraft.world.gen.layer.GenLayerAddBambooForest,net.minecraft.world.gen.layer.AddBambooForestLayer
net.minecraft.world.gen.layer.GenLayerAddIsland,net.minecraft.world.gen.layer.AddIslandLayer
net.minecraft.world.gen.layer.GenLayerAddMushroomIsland,net.minecraft.world.gen.layer.AddMushroomIslandLayer
net.minecraft.world.gen.layer.GenLayerAddSnow,net.minecraft.world.gen.layer.AddSnowLayer
net.minecraft.world.gen.layer.GenLayerBiome,net.minecraft.world.gen.layer.BiomeLayer
net.minecraft.world.gen.layer.GenLayerBiomeEdge,net.minecraft.world.gen.layer.EdgeBiomeLayer
net.minecraft.world.gen.layer.GenLayerDeepOcean,net.minecraft.world.gen.layer.DeepOceanLayer
net.minecraft.world.gen.layer.GenLayerEdge,net.minecraft.world.gen.layer.EdgeLayer
net.minecraft.world.gen.layer.GenLayerEdge.CoolWarm,net.minecraft.world.gen.layer.EdgeLayer.CoolWarm
net.minecraft.world.gen.layer.GenLayerEdge.HeatIce,net.minecraft.world.gen.layer.EdgeLayer.HeatIce
net.minecraft.world.gen.layer.GenLayerEdge.Special,net.minecraft.world.gen.layer.EdgeLayer.Special
net.minecraft.world.gen.layer.GenLayerHills,net.minecraft.world.gen.layer.HillsLayer
net.minecraft.world.gen.layer.GenLayerIsland,net.minecraft.world.gen.layer.IslandLayer
net.minecraft.world.gen.layer.GenLayerMixOceans,net.minecraft.world.gen.layer.MixOceansLayer
net.minecraft.world.gen.layer.GenLayerRareBiome,net.minecraft.world.gen.layer.RareBiomeLayer
net.minecraft.world.gen.layer.GenLayerRemoveTooMuchOcean,net.minecraft.world.gen.layer.RemoveTooMuchOceanLayer
net.minecraft.world.gen.layer.GenLayerRiver,net.minecraft.world.gen.layer.RiverLayer
net.minecraft.world.gen.layer.GenLayerRiverInit,net.minecraft.world.gen.layer.StartRiverLayer
net.minecraft.world.gen.layer.GenLayerRiverMix,net.minecraft.world.gen.layer.MixRiverLayer
net.minecraft.world.gen.layer.GenLayerShore,net.minecraft.world.gen.layer.ShoreLayer
net.minecraft.world.gen.layer.GenLayerSmooth,net.minecraft.world.gen.layer.SmoothLayer
net.minecraft.world.gen.layer.GenLayerVoronoiZoom,net.minecraft.world.gen.layer.VoroniZoomLayer
net.minecraft.world.gen.layer.GenLayerZoom,net.minecraft.world.gen.layer.ZoomLayer
net.minecraft.world.gen.placement.BasePlacement,net.minecraft.world.gen.placement.Placement
net.minecraft.world.gen.surfacebuilders.ISurfaceBuilder,net.minecraft.world.gen.surfacebuilders.SurfaceBuilder
net.minecraft.world.lighting.ServerWorldLightManager,net.minecraft.world.chunk.ServerWorldLightManager
net.minecraft.world.lighting.ServerWorldLightManager.Phase,net.minecraft.world.chunk.ServerWorldLightManager.Phase
net.minecraft.world.spawner.PatrolSpawner.C_1390_a,net.minecraft.world.spawner.PatrolSpawner.WeightedEntry
net.minecraft.world.storage.ISaveFormat,net.minecraft.world.storage.SaveFormat
net.minecraft.world.storage.ISaveHandler,net.minecraft.world.storage.SaveHandler
net.minecraft.world.storage.loot.AbstractLootEntry,net.minecraft.world.storage.loot.LootEntry
net.minecraft.world.storage.loot.AbstractLootEntry.Builder,net.minecraft.world.storage.loot.LootEntry.Builder
net.minecraft.world.storage.loot.AbstractLootEntry.Serializer,net.minecraft.world.storage.loot.LootEntry.Serializer
net.minecraft.world.storage.loot.ConditionalLootFunction,net.minecraft.world.storage.loot.LootFunction
net.minecraft.world.storage.loot.ConditionalLootFunction.Builder,net.minecraft.world.storage.loot.LootFunction.Builder
net.minecraft.world.storage.loot.ConditionalLootFunction.Serializer,net.minecraft.world.storage.loot.LootFunction.Serializer
net.minecraft.world.storage.loot.ConditionalLootFunction.SimpleBuilder,net.minecraft.world.storage.loot.LootFunction.SimpleBuilder
net.minecraft.world.storage.loot.LootContext.DynamicDropProvider,net.minecraft.world.storage.loot.LootContext.IDynamicDropProvider
net.minecraft.world.storage.loot.LootEntry,net.minecraft.world.storage.loot.ILootGenerator
net.minecraft.world.storage.loot.LootEntryAlternatives,net.minecraft.world.storage.loot.AlternativesLootEntry
net.minecraft.world.storage.loot.LootEntryAlternatives.Builder,net.minecraft.world.storage.loot.AlternativesLootEntry.Builder
net.minecraft.world.storage.loot.LootEntryDynamic,net.minecraft.world.storage.loot.DynamicLootEntry
net.minecraft.world.storage.loot.LootEntryDynamic.Serializer,net.minecraft.world.storage.loot.DynamicLootEntry.Serializer
net.minecraft.world.storage.loot.LootEntryEmpty,net.minecraft.world.storage.loot.EmptyLootEntry
net.minecraft.world.storage.loot.LootEntryEmpty.Serializer,net.minecraft.world.storage.loot.EmptyLootEntry.Serializer
net.minecraft.world.storage.loot.LootEntryGroup,net.minecraft.world.storage.loot.GroupLootEntry
net.minecraft.world.storage.loot.LootEntryItem,net.minecraft.world.storage.loot.ItemLootEntry
net.minecraft.world.storage.loot.LootEntryItem.Serializer,net.minecraft.world.storage.loot.ItemLootEntry.Serializer
net.minecraft.world.storage.loot.LootEntryParented,net.minecraft.world.storage.loot.ParentedLootEntry
net.minecraft.world.storage.loot.LootEntryParented.Factory,net.minecraft.world.storage.loot.ParentedLootEntry.IFactory
